2019-04-29-18,112,163,0,0,0,3,4,0,2,0,0,0,0,0,0,0,17,0.053,284
2019-04-29-19,275,71,16,0,0,0,0,0,2,0,0,0,0,0,0,0,19,0.047,364
2019-04-29-20,45,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.099,110
2019-04-29-21,183,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,221
2019-04-29-22,265,41,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,324
2019-04-29-23,193,104,0,1,0,0,0,1,8,0,0,0,7,0,0,0,44,0.135,314
2019-04-30-00,327,79,19,0,0,0,0,5,0,0,0,6,5,0,0,0,15,0.031,441
2019-04-30-01,98,103,57,0,0,0,0,2,0,0,0,0,0,0,0,0,33,0.119,260
2019-04-30-02,323,168,1,0,0,0,0,0,20,0,0,0,0,0,0,0,90,0.153,512
2019-04-30-03,360,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0.233,389
2019-04-30-04,123,38,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0.006,168
2019-04-30-05,34,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0.154,65
2019-04-30-06,0,178,0,0,0,1,0,0,0,0,0,0,1,0,0,0,37,0.189,180
2019-04-30-07,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45
2019-04-30-08,136,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.036,330
2019-04-30-09,34,4,12,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0.034,53
2019-04-30-10,7,51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0.115,60
2019-04-30-11,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.308,24
2019-04-30-12,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.283,36
2019-04-30-13,95,28,11,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.052,135
2019-04-30-14,58,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0.267,124
2019-04-30-15,213,13,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0.021,230
2019-04-30-16,180,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0.048,199
2019-04-30-17,539,75,2,0,0,2,0,1,0,1,0,0,0,0,0,0,36,0.052,620
2019-04-30-18,281,31,0,0,0,0,0,0,0,6,0,0,1,0,0,0,32,0.1,319
2019-04-30-19,19,66,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0.0,97
2019-04-30-20,25,462,0,0,0,3,0,0,0,8,0,6,0,0,0,0,7,0.013,504
2019-04-30-21,285,38,2,0,0,7,2,0,0,50,0,3,0,0,0,0,22,0.054,387
2019-04-30-22,158,108,0,0,0,0,0,0,0,44,0,0,0,0,0,0,17,0.054,310
2019-04-30-23,174,20,1,0,0,0,0,0,2,1,0,0,0,0,0,1,6,0.029,199
2019-05-01-00,218,4,4,0,0,7,0,0,0,93,0,0,0,0,0,4,20,0.059,330
2019-05-01-01,27,62,87,0,0,8,1,3,0,5,0,0,0,0,0,0,2,0.01,193
2019-05-01-02,310,47,36,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0.019,394
2019-05-01-03,575,95,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0.004,673
2019-05-01-04,177,25,0,0,0,0,1,0,1,0,0,0,17,0,0,0,54,0.228,221
2019-05-01-05,14,114,4,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0.291,133
2019-05-01-06,8,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,20
2019-05-01-07,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.077,7
2019-05-01-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
2019-05-01-09,18,13,2,0,0,0,0,0,0,4,2,0,0,0,0,1,1,0.006,40
2019-05-01-10,5,5,0,0,0,0,0,0,3,7,0,0,0,0,0,3,1,0.027,23
2019-05-01-11,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,8
2019-05-01-12,6,24,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,0.063,34
2019-05-01-13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0.154,45
2019-05-01-14,49,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0.125,62
2019-05-01-15,134,187,2,0,0,3,0,0,0,3,0,0,0,2,0,0,82,0.243,331
2019-05-01-16,108,367,3,0,0,0,0,0,0,0,0,0,0,1,0,0,235,0.49,479
2019-05-01-17,27,121,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,0.417,151
2019-05-01-18,69,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.06,72
2019-05-01-19,228,105,0,0,0,3,1,0,0,0,0,0,0,0,0,0,6,0.017,337
2019-05-01-20,151,77,2,0,0,0,1,0,0,0,0,0,1,1,0,0,11,0.039,233
2019-05-01-21,52,15,3,0,0,2,3,0,4,1,0,0,0,1,0,0,1,0.012,81
2019-05-01-22,55,51,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.008,110
2019-05-01-23,397,31,14,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0.14,443
2019-05-02-00,367,9,21,0,0,0,1,0,0,0,1,4,0,0,0,0,65,0.159,403
